MODEL
     3500.       0.00
 9.99469136E-03   2027.7 9.978E-03 6.402E+04
 1.32279446E-02   2045.8 1.321E-02 8.456E+04
 1.73464229E-02   2064.9 1.732E-02 1.110E+05
 2.27661689E-02   2086.8 2.273E-02 1.464E+05
 2.98825439E-02   2106.4 2.984E-02 1.921E+05
 3.89323759E-02   2124.9 3.888E-02 2.500E+05
 5.04056311E-02   2144.0 5.034E-02 3.236E+05
 6.52382642E-02   2164.6 6.516E-02 4.195E+05
 8.49297743E-02   2187.3 8.484E-02 5.482E+05
 1.10540904E-01   2207.2 1.104E-01 7.128E+05
 1.42702114E-01   2226.3 1.426E-01 9.187E+05
 1.83231901E-01   2246.1 1.831E-01 1.179E+06
 2.35380157E-01   2267.2 2.352E-01 1.517E+06
 3.03905416E-01   2290.0 3.037E-01 1.965E+06
 3.91433218E-01   2309.4 3.912E-01 2.527E+06
 4.99561884E-01   2328.5 4.993E-01 3.220E+06
 6.34671570E-01   2347.9 6.343E-01 4.089E+06
 8.06031916E-01   2368.3 8.056E-01 5.197E+06
 1.02667477E+00   2390.0 1.026E+00 6.636E+06
 1.30536334E+00   2410.1 1.305E+00 8.436E+06
 1.64837500E+00   2429.7 1.648E+00 1.065E+07
 2.07192703E+00   2449.5 2.071E+00 1.340E+07
 2.60197611E+00   2470.2 2.601E+00 1.686E+07
 3.27299073E+00   2491.8 3.272E+00 2.128E+07
 4.11666269E+00   2513.4 4.115E+00 2.686E+07
 5.15384543E+00   2534.2 5.152E+00 3.371E+07
 6.42123532E+00   2555.1 6.420E+00 4.215E+07
 7.98716644E+00   2576.6 7.985E+00 5.267E+07
 9.94503597E+00   2599.3 9.943E+00 6.601E+07
 1.23713471E+01   2620.9 1.237E+01 8.249E+07
 1.53288409E+01   2642.9 1.533E+01 1.028E+08
 1.89056004E+01   2664.4 1.890E+01 1.275E+08
 2.32400591E+01   2686.4 2.324E+01 1.578E+08
 2.85554897E+01   2709.4 2.855E+01 1.957E+08
 3.50810296E+01   2732.5 3.508E+01 2.426E+08
 4.30635183E+01   2757.0 4.306E+01 3.014E+08
 5.26855855E+01   2780.2 5.268E+01 3.724E+08
 6.42278099E+01   2804.8 6.422E+01 4.603E+08
 7.82358628E+01   2829.9 7.823E+01 5.690E+08
 9.54386295E+01   2857.6 9.543E+01 7.086E+08
 1.16569305E+02   2886.5 1.166E+02 8.858E+08
 1.42024317E+02   2915.1 1.420E+02 1.104E+09
 1.72493755E+02   2946.2 1.725E+02 1.383E+09
 2.09451573E+02   2979.1 2.094E+02 1.739E+09
 2.54680709E+02   3015.2 2.546E+02 2.207E+09
 3.09467381E+02   3054.5 3.094E+02 2.824E+09
 3.74742652E+02   3099.3 3.747E+02 3.661E+09
 4.52167822E+02   3152.1 4.521E+02 4.841E+09
 5.41647798E+02   3215.0 5.416E+02 6.549E+09
 6.40882009E+02   3291.5 6.408E+02 9.097E+09
 7.45869672E+02   3380.4 7.457E+02 1.281E+10
